,MSqE,MAE,MAPE,R2,Accuracy,model,EC_Class,EC_ratio,EC_ratio-diff,EC_ratio-signed,EC_ratio-diff-signed,EC_intersection_union_sample,EC_intersection_union_all,EC_intersection_union_distance
0,0.09518497457647915,0.24481987960040028,-2441.256329958647,0.14837443334808945,0.9487179487179487,Linear,0.18166666666666664,0.6569880718626537,0.25049296532649096,0.5591313518750594,0.10939072342788861,0.6080597118688565,0.7149154973949281,0.08135112496511748
1,0.09997797151688795,0.24952756437803253,-2545.722391517257,0.10549120778125565,0.9538461538461538,Linear,0.3833333333333333,0.6234934702517155,0.2722288430023592,0.49660115673604466,0.09746997078478523,0.5600473134938802,0.6575160547328041,0.10429242171127892
2,0.09740945017026117,0.2474945737273777,-2359.011912058875,0.1284719193590164,0.9538461538461538,Linear,0.325,0.6374220148532217,0.2593680191819961,0.5418724775023869,0.11906305219510992,0.5896472461778043,0.693798858201994,0.09047354925899756
3,0.09810828712971195,0.24967227560641375,-2542.93277708631,0.12221938397475385,0.9435897435897436,Linear,0.26666666666666666,0.6678823458408897,0.2347905882362774,0.5512464104059482,0.0797765492403786,0.6095643781234189,0.7145905797506407,0.0833447915866288
4,0.09602344224940143,0.24594882114020647,-2367.618922518032,0.14087261375682614,0.9487179487179487,Linear,0.18666666666666665,0.6805554566714853,0.22084138371322798,0.5947692283024396,0.114142831351425,0.6376623424869624,0.7243968657512682,0.07893376095221293
5,0.09942025462732236,0.25056158939873185,-2532.5734455768606,0.11048113359907474,0.9538461538461538,Linear,0.15,0.6411224878572087,0.25058640182701425,0.4992514618132936,0.14032545386546488,0.5701869748352512,0.66797539203667,0.09994358784313243
6,0.0986603478358579,0.2542776455567143,-2667.7690139506276,0.11728006436270662,0.9589743589743589,Linear,0.15,0.6595068791491637,0.24569193144528448,0.5019652008452178,0.07361943589110381,0.5807360399971907,0.6755909807054062,0.09942255509072445
7,0.09636401305935825,0.24669977188112552,-2724.896306551414,0.1378255066865653,0.9384615384615385,Linear,0.205,0.6455286925171769,0.255480673517195,0.5671350358968213,0.16139633663905345,0.6063318642069991,0.6982966656410297,0.08822180769820873
8,0.09642242938774258,0.24537197069767142,-2522.9631243470667,0.13730285236025613,0.9435897435897436,Linear,0.21000000000000002,0.6474579218210501,0.2503858048726617,0.5357675217201897,0.14819124549024112,0.5916127217706199,0.6801466348500734,0.09383609296037447
9,0.09475688244245169,0.24511565449143635,-2449.948531670004,0.1522045988531235,0.9641025641025642,Linear,0.12,0.6626281025043008,0.23617354430443832,0.5782783890807337,0.12196066096014596,0.6204532457925173,0.7209161989028922,0.07955745581493952
10,0.09708491626584985,0.24669655772780058,-2437.341919688606,0.13137554329201412,0.9589743589743589,Linear,0.24000000000000005,0.6421694476665402,0.26491810409050387,0.54611800694363,0.1134238800269789,0.5941437273050851,0.7089035854226612,0.08440707577530976
